behavior	doi	species	gender	figure	condition	brain_code	cell_type
feeding	10.1046/j.1365-2826.2000.00584.x	rat	male	Figure  2	systemic administration of GHRP-6 to fed rats	R168	
feeding	10.1046/j.1365-2826.2000.00584.x	rat	male	Figure  2	systemic administration of ghrelin to 48h fasted rats	R168	
feeding	10.1046/j.1365-2826.2000.00584.x	rat	male	Figure  2	systemic administration of GHRP-6 to 48h fasted rats	R168	
feeding	10.1016/S0304-3940(02)00241-0	rat	male	Figure  1	fed mice injected with ghrelin	R168	
feeding	10.1016/S0006-8993(98)01349-3	rat	male	Table 1	received 0.5 mg CART  i.c.v. and the food removed from the cage	R168	
feeding	10.1016/j.bbrc.2018.09.091	rat	male	Figure  1	administration of orexin-A into the PVN	R168	
feeding	10.1016/j.physbeh.2011.01.015	rat	male	Figure  5	"limited, intermittent intake of palatable food (sucrose drink)"	R38.1	
feeding	10.1016/j.physbeh.2011.01.015	rat	male	Figure  5	"limited, intermittent intake of palatable food (sucrose drink)"	R38.1	
feeding	10.1016/j.neuroscience.2006.08.064	rat	male	Figure  1	food entrainment	R38.1	
feeding	10.1046/j.1365-2826.1997.00593.x	rat	male	Figure  5	30 min of auditory stimulation (white noise) at 60 dB	38	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table. 1	neuropeptide Y (NPY) administered intracerebroventricularly	R87	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table. 1	neuropeptide Y (NPY) administered intracerebroventricularly and food consumption	R87	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  6	administration of CCK	R87	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  6	forced gastric distention (GD)	R87	
feeding	10.1016/j.brainres.2005.05.002	rat	male	Figure  6b	muscimol injected into one AcbSh	R38.2	
feeding	10.1016/j.neuroscience.2005.01.064	rat	male	Figure  6	daily fixed access to a highly palatable meal entrained (PME)	R38.2	
feeding	10.1016/j.neuroscience.2005.01.064	rat	male	Figure  6	4 days after interruption of palatable-meal entrainment (A-PME)	R38.2	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  6	administration of CCK	R38.2	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  6	administration of LiCl	R38.2	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  6	insulin induced hypoglycemia (INS)	R38.2	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  6	insulin treatment followed by spontaneous food ingestion (INS-FED)	R38.2	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  6	forced gastric distention (GD)	R38.2	
feeding	10.1016/j.brainres.2009.03.058	rat	female	Figure  3	ipsilateral electrical stimulation of the posterodorsal amygdala of female rats (23 h food deprivation)	R38.2	
feeding	10.1016/j.brainres.2009.03.058	rat	female	Figure  3	contralateral electrical stimulation of the posterodorsal amygdala of female rats (23 h food deprivation)	R38.2	
feeding	10.1016/j.neuroscience.2006.08.064	rat	male	Figure  1	food entrainment	R38.2	
feeding	10.1016/S0006-8993(98)01349-3	rat	male	Table 1	received 0.5 mg CART  i.c.v. and the food removed from the cage	R38.2	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table. 1	neuropeptide Y (NPY) administered intracerebroventricularly	R38.22	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table. 1	neuropeptide Y (NPY) administered intracerebroventricularly and food consumption	R38.22	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table. 1	neuropeptide Y (NPY) administered intracerebroventricularly	R116	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table. 1	neuropeptide Y (NPY) administered intracerebroventricularly and food consumption	R116	
feeding	10.1016/j.neuroscience.2005.01.064	rat	male	Figure  4	rats maintained under restricted feeding schedules (RFS)	R116	
feeding	10.1016/S0306-4522(00)00198-6	rat	male	Figure  5	DAMGO infused into the nucleus accumbens + fatty food intake	R116	
feeding	10.1016/S0006-8993(98)01349-3	rat	male	Table 1	received 0.5 mg CART  i.c.v. and the food removed from the cage	R116	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	subcutaneous formalin treatment (induce pain)	R116	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	pain intracerebroventricular RP 68651/SR 48965 + subcutaneous formalin treatment	R116	
feeding	10.1016/0031-9384(95)00069-U	rat	male	Figure 1	ingestion of a meal	R50	
feeding	10.1016/0031-9384(95)00069-U	rat	male	Figure 3	anticipation of eating	R50	
feeding	10.1016/0031-9384(95)00069-U	rat	male	Figure 5	sham feeding compared with real feeding	R50	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  5	22-h food deprivation (FD)	R50	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  5	insulin induced hypoglycemia (INS)	R50	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  5	forced gastric distention (GD)	R50	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  9	insulin induced hypoglycemia (INS)	R50	
feeding	10.1002/cne.20515	rat	male	Figure  7	fourth ventricular orexin infusion	R50	
feeding	10.1111/j.1463-1326.2010.01339.x	rat	male	Figure  3	treated with sodium tungstate	R171	
feeding	10.1111/j.1463-1326.2010.01339.x	rat	male	Figure  3	treated with leptin	R171	
feeding	10.1016/j.neulet.2018.01.052	rat	male	Figure  2	fed diet rich in prebiotics and bioactive milk fractions	R140	
feeding	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	subcutaneous formalin treatment (induce pain)	R7	
feeding	10.1016/j.brainres.2005.05.002	rat	male	Figure  4c	muscimol injected into one AcbSh	R145	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table. 1	neuropeptide Y (NPY) administered intracerebroventricularly	R57	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table. 1	neuropeptide Y (NPY) administered intracerebroventricularly and food consumption	R57	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table. 1	neuropeptide Y (NPY) administered intracerebroventricularly and food consumption	R57	
feeding	10.1016/j.neuroscience.2005.01.064	rat	male	Figure  4	rats maintained under restricted feeding schedules (RFS)	R57	
feeding	10.1016/S0306-4522(00)00198-6	rat	male	Figure  5	DAMGO infused into the nucleus accumbens + fatty food intake	R57	
feeding	10.1002/cne.20515	rat	male	Figure 11	fourth ventricular orexin infusion	R10	
feeding	10.1016/j.brainres.2005.05.002	rat	male	Figure 5	muscimol injected into one AcbSh	R147.2	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	subcutaneous formalin treatment (induce pain)	R147.2	
Pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	intracerebroventricular RP 67580/SR 48968 + subcutaneous formalin treatment	R147.2	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	intracerebroventricular RP 68651/SR 48965 + subcutaneous formalin treatment	R147.2	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table 1	neuropeptide Y (NPY) administered intracerebroventricularly	R172	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table 1	neuropeptide Y (NPY) administered intracerebroventricularly and food consumption	R172	
feeding	10.1016/j.brainres.2005.05.002	rat	male	Figure 6	muscimol injected into one AcbSh	R22	
feeding	10.1016/0006-8993(94)91272-6	rat	male	Figure 3	duodenal perfusion with lipid emulsion	R22	
feeding	10.1016/0031-9384(95)00069-U	rat	male	Figure 5	sham feeding compared with real feeding	R22	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  1	administration of CCK	R22	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  1	administration of LiCl	R22	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  1	22-h food deprivation followed by spontaneous food ingestion (FD-FED)	R22	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  1	insulin treatment followed by spontaneous food ingestion (INS-FED)	R22	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  1	forced gastric distention (GD)	R22	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  8	oxytocin administration into the lateral ventricle	R22	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  9	administration of CCK	R22	
feeding	10.1152/ajpregu.1998.275.1.R262	rat	male	Figure 2	receive usual 1-h access to an unrestricted amount of pelleted chow	R22	
feeding	10.1152/ajpregu.1998.275.1.R262	rat	male	Figure 2	receive usual 1-h access to an unrestricted amount of standard liquid diet	R22	
feeding	10.1152/ajpregu.1998.275.1.R262	rat	male	Figure 2	given 1-h access to an unrestricted amount of liquid diet that had been diluted 50% with water to yield a solution containing 0.71 kcal/ml and 0.6 mosM/ml	R22	
feeding	10.1016/j.brainres.2009.03.058	rat	female	Figure  3	electrical stimulation of the posterodorsal amygdala of female rats	R22	
feeding	10.1002/cne.20515	rat	male	Figure  7	fourth ventricular orexin infusion	R22	
feeding	10.1016/S0006-8993(98)01349-3	rat	male	Table 1	received 0.5 mg CART  i.c.v. and the food removed from the cage	R22	
feeding	10.1002/cne.20515	rat	male	Figure  7	fourth ventricular orexin infusion	R22.1	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table. 1	neuropeptide Y (NPY) administered intracerebroventricularly	R22.3	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table. 1	neuropeptide Y (NPY) administered intracerebroventricularly and food consumption	R22.3	
feeding	10.1002/cne.20515	rat	male	Figure  7	fourth ventricular orexin infusion	R22	
feeding	10.1016/S0306-4522(00)00198-6	rat	male	Figure  5	DAMGO infused into the nucleus accumbens + fatty food intake	R22.2	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	subcutaneous formalin treatment (induce pain)	R3	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	intracerebroventricular RP 68651/SR 48965 + subcutaneous formalin treatment	R3	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	subcutaneous formalin treatment (induce pain)	R5	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	intracerebroventricular RP 67580/SR 48968 + subcutaneous formalin treatment	R5	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	intracerebroventricular RP 68651/SR 48965 + subcutaneous formalin treatment	R5	
feeding	10.1016/S0006-8993(98)01349-3	rat	male	Table 1	received 0.5 mg CART  i.c.v. and the food removed from the cage	R5.1	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table. 1	neuropeptide Y (NPY) administered intracerebroventricularly	R5.11	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table. 1	neuropeptide Y (NPY) administered intracerebroventricularly and food consumption	R5.11	
feeding	10.1016/j.brainres.2009.03.058	rat	female	Figure  3	ipsilateral electrical stimulation of the posterodorsal amygdala of female rats (23 h food deprivation)	R5.11	
feeding	10.1016/j.brainres.2009.03.058	rat	female	Figure  3	contralateral electrical stimulation of the posterodorsal amygdala of female rats (23 h food deprivation)	R5.11	
feeding	10.1016/j.neuroscience.2005.01.064	rat	male	Figure  6	daily fixed access to a highly palatable meal entrained (PME)	R106	
feeding	10.1016/j.neuroscience.2005.01.064	rat	male	Figure  6	4 days after interruption of palatable-meal entrainment (A-PME)	R106	
feeding	10.1016/j.neuroscience.2006.08.064	rat	male	Figure  1	food entrainment	R106	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	subcutaneous formalin treatment (induce pain)	R106	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	intracerebroventricular RP 68651/SR 48965 + subcutaneous formalin treatment	R106	
feeding	10.1002/cne.20515	rat	male	Figure  11	fourth ventricular orexin infusion	R64	
feeding	10.1002/cne.20515	rat	male	Figure  11	fourth ventricular orexin infusion	R64.1	
feeding	10.1016/j.brainres.2005.05.002	rat	male	Figure 6	muscimol injected into one AcbSh	R155	
feeding	10.1016/j.brainres.2005.05.002	rat	male	Figure 4	muscimol injected into one AcbSh	R175	
feeding	10.1016/j.brainres.2005.05.002	rat	male	Figure 4	muscimol injected into one AcbSh	R25	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table 1	neuropeptide Y (NPY) administered intracerebroventricularly and food consumption	R25	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table 1	neuropeptide Y (NPY) administered intracerebroventricularly and food consumption	R25	
feeding	10.1016/j.neuroscience.2005.01.064	rat	male	Figure  4	rats maintained under restricted feeding schedules (RFS)	R25	
feeding	10.1016/j.brainres.2003.07.005	rat	male	Figure  2	injected with ghrelin	R25	
feeding	10.1016/S0006-8993(98)01349-3	rat	male	Table 1	received 0.5 mg CART  i.c.v. and the food removed from the cage	R25	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	subcutaneous formalin treatment (induce pain)	R25	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	intracerebroventricular RP 68651/SR 48965 + subcutaneous formalin treatment	R25	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table 1	neuropeptide Y (NPY) administered intracerebroventricularly	R25.31	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table 1	neuropeptide Y (NPY) administered intracerebroventricularly	R25.42	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  6	administration of CCK	R25.42	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  6	administration of LiCl	R25.42	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  6	insulin induced hypoglycemia (INS)	R25.42	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  6	forced gastric distention (GD)	R25.42	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  6	administration of CCK	R25.52	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  6	administration of LiCl	R25.52	
feeding	10.1006/mcne.1993.1011	rat	male	Figure  6	forced gastric distention (GD)	R25.52	
feeding	10.1016/j.neuroscience.2006.08.064	rat	male	Figure  1	food entrainment	R71	
feeding	10.1002/cne.20515	rat	male	Figure  12	fourth ventricular orexin infusion	R24	
feeding	10.1016/j.brainres.2005.05.002	rat	male	Figure 6	muscimol injected into one AcbSh	R180	
feeding	10.1016/j.neuroscience.2005.01.064	rat	male	Figure 5	rats maintained under restricted feeding schedules (RFS)	R180	
feeding	10.1016/j.brainres.2005.05.002	rat	male	Figure  5	muscimol injected into one AcbSh	R98	
feeding	10.1016/S0306-4522(00)00198-6	rat	male	Figure  5	DAMGO infused into the nucleus accumbens + fatty food intake	R98	
feeding	10.1016/S0306-4522(00)00198-6	rat	male	Figure  5	DAMGO infused into the dorsal striatum + fatty food intake	R98	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table 1	neuropeptide Y (NPY) administered intracerebroventricularly and food consumption	R96	
feeding	10.1016/S0006-8993(98)01349-3	rat	male	Table 1	received 0.5 mg CART  i.c.v. and the food removed from the cage	R96	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table 1	neuropeptide Y (NPY) administered intracerebroventricularly	R96	
feeding	10.1016/j.neulet.2018.01.052	rat	male	Figure  2	fed diet rich in prebiotics and bioactive milk fractions	R97	
feeding	10.1016/j.neulet.2018.01.052	rat	male	Figure  2	fed diet rich in prebiotics and bioactive milk fractions	R97	
feeding	10.1016/S0306-4522(00)00198-6	rat	male	Figure  5	DAMGO infused into the nucleus accumbens + fatty food intake	R82	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	subcutaneous formalin treatment (induce pain)	R181	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	intracerebroventricular RP 67580/SR 48968 + subcutaneous formalin treatment	R181	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	intracerebroventricular RP 68651/SR 48965 + subcutaneous formalin treatment	R181	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table 1	neuropeptide Y (NPY) administered intracerebroventricularly	R32	
feeding	10.1016/0006-8993(94)91348-X	rat	male	Table 1	neuropeptide Y (NPY) administered intracerebroventricularly and food consumption	R32	
feeding	10.1016/j.neuroscience.2005.01.064	rat	male	Figure 4	daily fixed access to a highly palatable meal entrained (PME)	R32	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	subcutaneous formalin treatment (induce pain)	R32	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	intracerebroventricular RP 68651/SR 48965 + subcutaneous formalin treatment	R32	
feeding	10.1016/S0306-4522(00)00198-6	rat	male	Figure  5	DAMGO infused into the nucleus accumbens + fatty food intake	R6	
feeding	10.1016/0031-9384(95)00069-U	rat	male	Figure 1	ingestion of a meal	R54	
feeding	10.1016/0031-9384(95)00069-U	rat	male	Figure 3	anticipation of eating	R54	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	subcutaneous formalin treatment (induce pain)	R38	
pain	10.1016/S0306-4522(99)00478-9	rat	male	Table 2	intracerebroventricular RP 68651/SR 48965 + subcutaneous formalin treatment	R38	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	single administration of exendin-4 (Ex4)	B10.1	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	single administration of exendin-4 (Ex4)	B16	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	single administration of exendin-4 (Ex4)	B31	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	single administration of exendin-4 (Ex4)	B7	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	single administration of exendin-4 (Ex4)	B27	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	single administration of exendin-4 (Ex4)	B30	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	single administration of exendin-4 (Ex4)	B28	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	administration of Peptide YY(3-36) + exendin-4 (Ex4)	B19	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	administration of Peptide YY(3-36) + exendin-4 (Ex4)	B10.1	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	administration of Peptide YY(3-36) + exendin-4 (Ex4)	B16	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	administration of Peptide YY(3-36) + exendin-4 (Ex4)	B31	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	administration of Peptide YY(3-36) + exendin-4 (Ex4)	B24	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	administration of Peptide YY(3-36) + exendin-4 (Ex4)	B20.2	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	administration of Peptide YY(3-36) + exendin-4 (Ex4)	B4.1	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	administration of Peptide YY(3-36) + exendin-4 (Ex4)	B7	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	administration of Peptide YY(3-36) + exendin-4 (Ex4)	B2	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	administration of Peptide YY(3-36) + exendin-4 (Ex4)	B32	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	administration of Peptide YY(3-36) + exendin-4 (Ex4)	B29	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	administration of Peptide YY(3-36) + exendin-4 (Ex4)	B27	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	administration of Peptide YY(3-36) + exendin-4 (Ex4)	B30	
feeding	10.1016/j.npep.2018.11.004	mouse	male	Figure  3	administration of Peptide YY(3-36) + exendin-4 (Ex4)	B28	
feeding	10.1002/oby.20534	mouse	male	Table 1	i.p. injection of PYY3-36	B24.1	
feeding	10.1002/oby.20534	mouse	male	Table 1	i.p. injection of PYY3-36	B25	
feeding	10.1002/oby.20534	mouse	male	Table 1	i.p. injection of PYY3-36	B4	
feeding	10.1002/oby.20534	mouse	male	Table 1	i.p. injection of PYY3-36	B7	
feeding	10.1002/oby.20534	mouse	male	Table 1	i.p. injection of PP	B24.2	
feeding	10.1002/oby.20534	mouse	male	Table 1	i.p. injection of PP	B4	
feeding	10.1002/oby.20534	mouse	male	Table 1	i.p. injection of PP	B11.1	
feeding	10.1002/oby.20534	mouse	male	Table 1	i.p. injection of PP	B11.2	
feeding	10.1002/oby.20534	mouse	male	Table 1	i.p. injection of PP	B7	
